basename,institution,sample_id,quality,concern_level,reason,wsi_width,wsi_height,total_patches,num_contours,contour_coverage,patch_coverage,bbox_coverage,patch_density_in_contour,patches_per_megapixel,full_bbox,wsi_total_pixels,patch_pixels
PIT_01_01092_01.tiff,PIT_01,01092,GOOD,0,Normal segmentation pattern,23926,9316,179,2,17.290723612633155,21.05200064590165,32.43640303990115,121.75314994058655,0.8030700929985675,False,222894616,46923776
PIT_01_07980_01.tiff,PIT_01,07980,GOOD,0,Normal segmentation pattern,23926,13255,163,4,10.27663394927015,13.473415279912007,16.685353838234974,131.10728032566433,0.5139700042691042,False,317139130,42729472
PIT_01_08230_01.tiff,PIT_01,08230,GOOD,0,Normal segmentation pattern,35889,34695,1183,6,20.060814884419834,24.905566080834877,43.10559791507153,124.15032103295916,0.9500719482740356,False,1245168855,310116352
PIT_01_01220_01.tiff,PIT_01,01220,GOOD,0,Normal segmentation pattern,27914,8068,259,1,25.377120654845083,30.147529050999445,49.5470554986349,118.79806799611674,1.1500369663619783,False,225210152,67895296
PIT_01_04576_01.tiff,PIT_01,04576,GOOD,0,Normal segmentation pattern,35889,19031,659,12,19.941545063017745,25.293117982127526,34.08516104086655,126.83630030771513,0.964855880055524,False,683003559,172752896
PIT_01_05180_01.tiff,PIT_01,05180,GOOD,0,Normal segmentation pattern,101687,46078,59,1,0.14746538197154652,0.3300903881302367,0.6938373272392545,223.84262917647195,0.012591949010095091,False,4685533586,15466496
PIT_01_09474_01.tiff,PIT_01,09474,GOOD,0,Normal segmentation pattern,23926,15469,205,2,11.974096905024465,14.519827109085734,18.162133955306967,121.26031068775676,0.553887447703771,False,370111294,53739520
PIT_01_06404_02.tiff,PIT_01,06404,GOOD,0,Normal segmentation pattern,30904,25400,279,2,6.959026021145492,9.31742087765822,22.474657996008975,133.88972608158923,0.35543139944680097,False,784961600,73138176
PIT_01_08667_01.tiff,PIT_01,08667,GOOD,0,Normal segmentation pattern,33895,24283,750,16,18.7823133298675,23.887087875884436,32.31201096754218,127.17862521172705,0.9112200880388045,False,823072285,196608000
PIT_01_04393_01.tiff,PIT_01,04393,GOOD,0,Normal segmentation pattern,29907,14954,273,2,13.782154597669253,16.001929104471554,37.59361076534886,116.10615010208707,0.6104251519955274,False,447229278,71565312
PIT_01_00279_01.tiff,PIT_01,00279,GOOD,0,Normal segmentation pattern,19938,10725,177,1,18.354440256637066,21.69872899695349,63.952635454290586,118.22059781478278,0.8277408217221639,False,213835050,46399488
PIT_01_09291_01.tiff,PIT_01,09291,GOOD,0,Normal segmentation pattern,27914,8647,141,2,13.187598515319637,15.313395579455705,22.14923301200877,116.11966774440845,0.5841596824438364,False,241372358,36962304
PIT_01_05765_01.tiff,PIT_01,05765,GOOD,0,Normal segmentation pattern,33896,23659,378,4,9.658573678271967,12.35625568673333,42.13871493386239,127.93043878238561,0.4713537478154499,False,801945464,99090432
PIT_01_10215_02.tiff,PIT_01,10215,GOOD,0,Normal segmentation pattern,43865,37617,2136,2,30.723140632413465,33.93429879375914,88.93547936509749,110.45192026350928,1.2944907681945472,False,1650069705,559939584
PIT_01_06921_01.tiff,PIT_01,06921,GOOD,0,Normal segmentation pattern,57822,23859,348,6,4.877492794524187,6.612623852971286,16.364802998205466,135.57424134783096,0.2522515813053622,False,1379575098,91226112
PIT_01_07109_01.tiff,PIT_01,07109,GOOD,0,Normal segmentation pattern,61809,28686,337,4,3.740849933567749,4.982509225356061,14.43851485285628,133.1919032796942,0.19006764317917102,False,1773052974,88342528
PIT_01_03606_01.tiff,PIT_01,03606,GOOD,0,Normal segmentation pattern,41871,14577,305,2,10.712153419757108,13.099607231426239,26.035533269849804,122.28733773795469,0.49971035886483156,False,610353567,79953920
PIT_01_08155_01.tiff,PIT_01,08155,GOOD,0,Normal segmentation pattern,25920,9312,170,2,15.316559377784142,18.46336600059395,28.055272169721267,120.54512730433498,0.7043215179669934,False,241367040,44564480
PIT_01_00701_01.tiff,PIT_01,00701,GOOD,0,Normal segmentation pattern,19938,13268,196,2,15.765068955244526,19.422670332296022,30.72046293464518,123.20066843624384,0.7409160740774545,False,264537384,51380224
PIT_01_03945_01.tiff,PIT_01,03945,GOOD,0,Normal segmentation pattern,27914,11599,253,6,16.281316866950412,20.48414401621504,27.382596169112595,125.81380353696072,0.781408081673242,False,323774486,66322432
PIT_01_05057_01.tiff,PIT_01,05057,GOOD,0,Normal segmentation pattern,29907,22582,410,6,12.339133432141098,15.914336065515197,30.973885783448246,128.97450338012698,0.6070837427335815,False,675359874,107479040
PIT_01_10188_02.tiff,PIT_01,10188,GOOD,0,Normal segmentation pattern,59815,43047,3948,20,34.98765935988805,40.194262879458044,72.15832081161516,114.88125703412774,1.5332894470008105,False,2574856305,1034944512
PIT_01_01512_01.tiff,PIT_01,01512,GOOD,0,Normal segmentation pattern,21932,8010,134,2,15.51613197573797,19.995578206432185,35.43948859748768,128.86960640511802,0.7627707750866769,False,175675320,35127296
PIT_01_09346_01.tiff,PIT_01,09346,GOOD,0,Normal segmentation pattern,25920,15459,297,2,16.596164441146193,19.430321064320676,27.746018141176304,117.0771784843724,0.7412079263427993,False,400697280,77856768
PIT_01_01758_01.tiff,PIT_01,01758,GOOD,0,Normal segmentation pattern,25920,8244,215,2,21.97709936631804,26.375785457137553,39.302381249213795,120.01486191376516,1.0061563666205426,False,213684480,56360960
PIT_01_10239_01.tiff,PIT_01,10239,GOOD,0,Normal segmentation pattern,51840,46195,3140,19,27.261863123180184,34.37238010099431,79.2315695491736,126.08228551983376,1.3112022438428617,False,2394748800,823132160
PIT_01_06662_01.tiff,PIT_01,06662,GOOD,0,Normal segmentation pattern,25920,21615,210,2,7.481052841819381,9.82582397340667,36.02734619305866,131.34279600967292,0.37482543843867,False,560260800,55050240
PIT_01_02788_01.tiff,PIT_01,02788,GOOD,0,Normal segmentation pattern,21932,12609,199,3,14.643584253896213,18.864014276269636,38.91028032384165,128.82101778634214,0.7196050367839675,False,276540588,52166656
PIT_01_03134_01.tiff,PIT_01,03134,GOOD,0,Normal segmentation pattern,29907,11590,276,2,17.399303818253035,20.87337701144471,32.09855816188078,119.9667367699341,0.7962561420991786,False,346622130,72351744
PIT_01_08924_01.tiff,PIT_01,08924,GOOD,0,Normal segmentation pattern,25920,10131,160,2,13.407656193068334,15.972488791887995,27.794600227757122,119.1296119313207,0.6093020931964109,False,262595520,41943040
PIT_01_07294_01.tiff,PIT_01,07294,GOOD,0,Normal segmentation pattern,65797,30638,742,7,7.43329874349012,9.648889278888415,31.478988912683338,129.8062893992879,0.3680759154849402,False,2015888486,194510848
PIT_03_00520_02.tiff,PIT_03,00520,GOOD,0,Normal segmentation pattern,83712,67072,768,11,2.9828397322205302,3.5856852720778765,5.11451315294865,120.21045694629282,0.1367830380278731,False,5614731264,201326592
PIT_01_06428_01.tiff,PIT_01,06428,GOOD,0,Normal segmentation pattern,28911,36742,214,2,3.7149420297028537,5.281141316042365,25.49939540387652,142.15945427457413,0.20145955337686025,False,1062247962,56098816
PIT_01_10073_01.tiff,PIT_01,10073,GOOD,0,Normal segmentation pattern,51840,42751,4162,14,44.28056746596932,49.230101035828774,96.42620490647681,111.1776651770854,1.8779793180781852,False,2216211840,1091043328
PIT_01_06087_01.tiff,PIT_01,06087,GOOD,0,Normal segmentation pattern,65797,27685,726,4,8.423633838185246,10.44782578660973,31.445857700976713,124.0299137795924,0.39855292459906505,False,1821589945,190316544
PIT_01_00995_01.tiff,PIT_01,00995,GOOD,0,Normal segmentation pattern,31901,15601,408,2,16.565362970608337,21.49034319429292,69.46458998977351,129.73059046410813,0.8197915342061203,False,497687501,106954752
PIT_01_07471_01.tiff,PIT_01,07471,GOOD,0,Normal segmentation pattern,59815,27131,412,6,4.951613413531672,6.65520181211371,15.30155775942688,134.4047132986292,0.2538758015485272,False,1622840765,108003328
PIT_01_04129_01.tiff,PIT_01,04129,GOOD,0,Normal segmentation pattern,25920,29406,689,5,18.847412696283534,23.696717643077797,37.79491165299263,125.72928722333587,0.9039580399733657,False,762203520,180617216
PIT_01_00289_01.tiff,PIT_01,00289,GOOD,0,Normal segmentation pattern,15950,20261,322,3,22.376186688480225,26.12006357783279,47.92338168716432,116.73152329963355,0.996401351083099,False,323162950,84410368
PIT_03_01340_01.tiff,PIT_03,01340,GOOD,0,Normal segmentation pattern,36352,60928,1352,19,13.370064789479349,16.00189371523257,31.87115841157931,119.68448894745937,0.6104238020031957,False,2214854656,354418688
PIT_01_04363_01.tiff,PIT_01,04363,GOOD,0,Normal segmentation pattern,31901,23144,522,11,14.601047771984433,18.533938057349545,25.22135012015927,126.9356716502996,0.7070136282863443,False,738316744,136839168
PIT_01_01435_01.tiff,PIT_01,01435,GOOD,0,Normal segmentation pattern,25920,19400,406,5,16.7156181390798,21.165533918798523,52.13532836960672,126.62130555205235,0.8074010436553392,False,502848000,106430464
PIT_01_09484_01.tiff,PIT_01,09484,GOOD,0,Normal segmentation pattern,23926,13827,92,2,4.821774819652125,7.290036253086006,11.590748870152728,151.18989429730271,0.27809281360954313,False,330824802,24117248
PIT_01_05170_01.tiff,PIT_01,05170,GOOD,0,Normal segmentation pattern,33895,21905,221,6,5.47255166783007,7.802850748274366,18.022736474966546,142.58158208250023,0.2976551341352221,False,742469975,57933824
PIT_01_08238_01.tiff,PIT_01,08238,GOOD,0,Normal segmentation pattern,25920,11686,166,4,11.370586216386389,14.366372762174006,20.39934253131847,126.34680823641551,0.5480336289281466,False,302901120,43515904
PIT_01_07988_01.tiff,PIT_01,07988,GOOD,0,Normal segmentation pattern,35889,27884,1044,16,21.780953835492202,27.347900371768624,39.44934651810727,125.55878212828793,1.043239607687707,False,1000728876,273678336
PIT_01_03862_01.tiff,PIT_01,03862,GOOD,0,Normal segmentation pattern,33895,21907,755,12,21.088246669851195,26.654364172305765,44.31797916702593,126.39440627566336,1.0167833012506777,False,742537765,197918720
PIT_01_04586_01.tiff,PIT_01,04586,GOOD,0,Normal segmentation pattern,33895,21747,854,8,24.994588256440164,30.371259317064236,47.44581420664235,121.51134079689712,1.1585715987039273,False,737114565,223870976
PIT_01_06211_02.tiff,PIT_01,06211,GOOD,0,Normal segmentation pattern,29907,32300,281,4,5.8456287245880185,7.625544657996031,16.02523312464719,130.44866544331305,0.2908914435575879,False,965996100,73662464
PIT_01_07556_01.tiff,PIT_01,07556,GOOD,0,Normal segmentation pattern,59815,20654,372,4,5.672722609311314,7.893481257019025,29.0249535661589,139.14802116469642,0.3011124136741266,False,1235419010,97517568
PIT_01_04958_01.tiff,PIT_01,04958,GOOD,0,Normal segmentation pattern,31901,14538,83,2,3.3442540837397496,4.6914711793932184,15.105134488224376,140.28453167490576,0.17896542279789807,False,463776738,21757952
PIT_01_10154_01.tiff,PIT_01,10154,GOOD,0,Normal segmentation pattern,59815,43703,3669,11,33.669087983336425,36.793091155302314,65.00763001169416,109.2785500263982,1.4035450422402314,False,2614094945,961806336
PIT_02_00202_01.tiff,PIT_02,00202,GOOD,0,Normal segmentation pattern,160243,87041,1712,9,2.7061143437891877,3.2176643837152623,5.156798889136831,118.90348946636844,0.12274415526257562,False,13947710963,448790528
PIT_01_03013_01.tiff,PIT_01,03013,GOOD,0,Normal segmentation pattern,43865,22772,658,8,14.540245710609993,17.268177603428462,30.046121920991435,118.76125030561147,0.6587286988612543,False,998893780,172490752
PIT_02_00048_01.tiff,PIT_02,00048,GOOD,0,Normal segmentation pattern,112388,70414,4926,6,14.756022707010139,16.31756572754681,54.26202607512446,110.58241134174204,0.6224657336252902,False,7913688632,1291321344
PIT_01_05901_01.tiff,PIT_01,05901,GOOD,0,Normal segmentation pattern,11465,23581,96,2,6.773713297789972,9.308396573830672,25.005123149309355,137.4194059389505,0.3550871495754499,False,270356165,25165824
PIT_01_05642_01.tiff,PIT_01,05642,GOOD,0,Normal segmentation pattern,33895,14609,118,2,3.891236754061172,6.246917952589227,20.72341986261725,160.53811030823294,0.23830100832325846,False,495172055,30932992
PIT_01_06806_01.tiff,PIT_01,06806,GOOD,0,Normal segmentation pattern,63803,28017,475,4,5.20973527074905,6.965796806200536,30.432573299810013,133.7073084175926,0.2657240602951254,False,1787568651,124518400
PIT_01_08740_01.tiff,PIT_01,08740,GOOD,0,Normal segmentation pattern,105674,45981,83,2,0.34882096678588176,0.4477869735083806,0.9868373237091693,128.3715762943939,0.017081717434249136,False,4858996194,21757952
PIT_01_06523_02.tiff,PIT_01,06523,GOOD,0,Normal segmentation pattern,30904,26061,282,2,8.108090913130063,9.178744033331544,36.28804450336619,113.20474981931554,0.3501412976582163,False,805389144,73924608
PIT_01_05408_01.tiff,PIT_01,05408,GOOD,0,Normal segmentation pattern,25920,24479,239,5,6.76093673324931,9.874364471638325,20.81269552536591,146.05024216655698,0.37667711149743366,False,634495680,62652416
PIT_01_04451_01.tiff,PIT_01,04451,GOOD,0,Normal segmentation pattern,107668,45806,152,3,0.49699683023481966,0.8079314151237635,36.684663702118726,162.5626897342654,0.03082013760085158,False,4931840408,39845888
PIT_01_09719_01.tiff,PIT_01,09719,GOOD,0,Normal segmentation pattern,27914,10125,213,4,15.84260705500227,19.756154750437187,26.07988486683526,124.70267476715094,0.7536374950575709,False,282629250,55836672
PIT_01_01307_01.tiff,PIT_01,01307,GOOD,0,Normal segmentation pattern,27914,19635,367,3,14.5496360561329,17.55306683434673,43.62747314822808,120.64265227409476,0.6695963605631535,False,548091390,96206848
PIT_01_07481_01.tiff,PIT_01,07481,GOOD,0,Normal segmentation pattern,61809,22285,453,6,6.5556649647195835,8.621320060834453,21.775220792166365,131.50946711327595,0.3288772606214314,False,1377413565,118751232
PIT_01_03721_01.tiff,PIT_01,03721,GOOD,0,Normal segmentation pattern,21932,25483,878,4,35.560041640588636,41.1818304677898,62.550479147395386,115.80928640079094,1.570962160789101,False,558893156,230162432
PIT_01_00965_01.tiff,PIT_01,00965,GOOD,0,Normal segmentation pattern,25920,21287,426,3,16.563046434182574,20.23951324839191,59.728436347866634,122.19680315948335,0.7720761584622157,False,551759040,111673344
PIT_01_06077_01.tiff,PIT_01,06077,GOOD,0,Normal segmentation pattern,59815,23768,598,7,8.305215694650112,11.026517220872288,33.165267470470845,132.7661752117423,0.42062825091828493,False,1421682920,156762112
PIT_01_10083_01.tiff,PIT_01,10083,GOOD,0,Normal segmentation pattern,57822,46336,4671,19,39.100802388978195,45.702308723801046,92.69472115324254,116.88330144519922,1.7434047212143344,False,2679240192,1224474624
PIT_01_02532_01.tiff,PIT_01,02532,GOOD,0,Normal segmentation pattern,25920,7261,159,1,18.40213061153703,22.146526088131928,29.26417092159873,120.34761928190743,0.844822925114896,False,188205120,41680896
PIT_01_06692_01.tiff,PIT_01,06692,GOOD,0,Normal segmentation pattern,61809,22781,436,5,5.946196119939645,8.117118943595415,27.053971515803628,136.50943863718044,0.3096435143888632,False,1408070829,114294784
PIT_01_08807_01.tiff,PIT_01,08807,GOOD,0,Normal segmentation pattern,23926,6770,123,2,16.86344935288533,19.90610388925677,24.099592650949486,118.04289545217415,0.7593576007559498,False,161979020,32243712
PIT_01_10150_01.tiff,PIT_01,10150,GOOD,0,Normal segmentation pattern,61809,44924,4879,12,42.43597835602934,46.061768069921555,80.73519667024232,108.54414073707119,1.757117007061827,False,2776707516,1279000576
PIT_01_03866_01.tiff,PIT_01,03866,GOOD,0,Normal segmentation pattern,35889,18045,632,8,20.260796888741364,25.582251040489584,40.46261756205738,126.26478208616405,0.9758854309268794,False,647617005,165675008
PIT_01_05174_01.tiff,PIT_01,05174,GOOD,0,Normal segmentation pattern,27914,23569,235,2,7.1755978088182095,9.36363666790795,41.922276518843525,130.49277450306403,0.3571943919337444,False,657905066,61603840
PIT_01_09480_01.tiff,PIT_01,09480,GOOD,0,Normal segmentation pattern,39877,25986,1309,22,27.196067828143615,33.1144583764243,44.5540668858209,121.7619347976331,1.2632163382119868,False,1036243722,343146496
PIT_01_00468_01.tiff,PIT_01,00468,GOOD,0,Normal segmentation pattern,35889,35513,857,7,14.348248119026099,17.626741074937474,76.53441392136246,122.84943031870226,0.6724068098044386,False,1274526057,224657408
PIT_01_04582_01.tiff,PIT_01,04582,GOOD,0,Normal segmentation pattern,31901,21092,490,6,14.702834095120028,19.090352262234482,42.86089776858192,129.8413090886382,0.7282391457456391,False,672855892,128450560
PIT_01_08076_01.tiff,PIT_01,08076,GOOD,0,Normal segmentation pattern,25920,10950,213,2,17.448107101584082,19.672991713174362,28.301296930492136,112.75143830007947,0.7504650769490951,False,283824000,55836672
PIT_01_09265_01.tiff,PIT_01,09265,GOOD,0,Normal segmentation pattern,29907,16842,458,5,19.74272086082539,23.836302385790837,32.75681807523284,120.73463710408913,0.9092827753368697,False,503693694,120061952
PIT_01_05791_01.tiff,PIT_01,05791,GOOD,0,Normal segmentation pattern,30905,25736,189,2,4.394717368904084,6.229195056978939,21.85887409937007,141.74279103942285,0.23762493350902322,False,795371080,49545216
PIT_01_01431_01.tiff,PIT_01,01431,GOOD,0,Normal segmentation pattern,19938,12119,264,1,24.82987156215293,28.641481057653838,67.07530575578915,115.3509029877979,1.0925857947408233,False,241628622,69206016
PIT_01_08693_01.tiff,PIT_01,08693,GOOD,0,Normal segmentation pattern,25920,9961,232,2,20.08261947676184,23.55537212412359,35.08966450638973,117.29232907778872,0.898566136326736,False,258189120,60817408
PIT_01_04367_01.tiff,PIT_01,04367,GOOD,0,Normal segmentation pattern,25920,14229,288,4,17.23061204989983,20.470244649034445,27.690235675446335,118.80161070165497,0.7808778628934648,False,368815680,75497472
PIT_01_10087_01.tiff,PIT_01,10087,GOOD,0,Normal segmentation pattern,21932,29010,699,5,22.032641882090758,28.799910072705686,54.254152614741066,130.71473782776687,1.098629382045963,False,636247320,183238656
PIT_01_02536_01.tiff,PIT_01,02536,GOOD,0,Normal segmentation pattern,17944,20657,405,2,24.44230301428221,28.64233599894815,69.69336551958747,117.18345845811568,1.0926184081630002,False,370669208,106168320
PIT_01_06696_01.tiff,PIT_01,06696,GOOD,0,Normal segmentation pattern,65797,29410,663,8,7.051173341689466,8.981571537117889,28.710147850143407,127.37697829686168,0.3426197638365893,False,1935089770,173801472
PIT_01_01938_01.tiff,PIT_01,01938,GOOD,0,Normal segmentation pattern,29907,9536,217,2,15.706863992302312,19.94621806346879,49.14569863164176,126.99045508539525,0.7608878350627437,False,285193152,56885248
PIT_01_07485_01.tiff,PIT_01,07485,GOOD,0,Normal segmentation pattern,73773,28801,341,4,3.1910314965960715,4.207162523796313,19.935179547583296,131.84334057135337,0.1604905137556577,False,2124736173,89391104
PIT_01_09989_01.tiff,PIT_01,09989,GOOD,0,Normal segmentation pattern,63803,46227,3764,48,26.671545196598178,33.454360092819854,61.18294312937793,125.43090340745155,1.27618255969314,False,2949421281,986710016
PIT_01_06239_01.tiff,PIT_01,06239,GOOD,0,Normal segmentation pattern,32899,31046,215,2,4.0776631138078185,5.518105906106148,24.59744609999401,135.3252034828647,0.21049903511452284,False,1021382354,56360960
PIT_01_10428_01.tiff,PIT_01,10428,GOOD,0,Normal segmentation pattern,61809,41893,5299,6,49.195196388649556,53.64640975796332,88.58184696695129,109.04806504714098,2.0464481261430096,False,2589364437,1389101056
PIT_01_03725_01.tiff,PIT_01,03725,GOOD,0,Normal segmentation pattern,35889,17965,599,6,21.372455289109755,24.354440974834603,36.516715884119215,113.95247127850729,0.9290481939252702,False,644745885,157024256
PIT_01_00961_01.tiff,PIT_01,00961,GOOD,0,Normal segmentation pattern,31901,16255,434,2,18.667707271971864,21.940088776845,77.30715424375383,117.52963798498364,0.8369479666460037,False,518550755,113770496
PIT_01_01149_01.tiff,PIT_01,01149,GOOD,0,Normal segmentation pattern,25920,17671,500,2,24.50409198198066,28.61632122379486,116.25216163785123,116.78180625847378,1.091626023246569,False,458032320,131072000
PIT_01_09557_01.tiff,PIT_01,09557,GOOD,0,Normal segmentation pattern,33895,21086,967,6,29.799620886777333,35.467988224650064,74.98979858920956,119.0216088970041,1.352996376977923,False,714709970,253493248
PIT_01_01303_01.tiff,PIT_01,01303,GOOD,0,Normal segmentation pattern,21932,20888,444,4,20.329664990070977,25.406672886697667,83.92678214226166,124.97339675349448,0.9691876558951442,False,458115616,116391936
PIT_01_05646_01.tiff,PIT_01,05646,GOOD,0,Normal segmentation pattern,25920,17429,154,2,6.258099328386278,8.936206081959329,32.26530176398212,142.79425130606916,0.34088920905911746,False,451759680,40370176
PIT_01_06154_01.tiff,PIT_01,06154,GOOD,0,Normal segmentation pattern,63803,29254,942,6,10.438020285446969,13.230140859218519,39.15980605770963,126.74952239424573,0.5046898215949448,False,1866492962,246939648
PIT_01_07347_01.tiff,PIT_01,07347,GOOD,0,Normal segmentation pattern,69785,23645,337,5,4.075365849309118,5.353877396413141,16.851851091500823,131.3716999743904,0.20423421464588704,False,1650066325,88342528
PIT_01_04397_01.tiff,PIT_01,04397,GOOD,0,Normal segmentation pattern,31901,30203,560,10,12.540839409885795,15.236091397355974,21.903616297823554,121.4917989089753,0.5812107619230642,False,963505903,146800640
PIT_01_06400_02.tiff,PIT_01,06400,GOOD,0,Normal segmentation pattern,36155,31284,274,2,5.16434314735931,6.35038187012895,26.878217995156493,122.9659162632541,0.24224784355655482,False,1131073020,71827456
PIT_01_05761_01.tiff,PIT_01,05761,GOOD,0,Normal segmentation pattern,37883,22888,208,4,4.4835417761873435,6.288557671492138,15.25312319209286,140.25870584927884,0.23988943754166175,False,867066104,54525952
PIT_01_06925_01.tiff,PIT_01,06925,GOOD,0,Normal segmentation pattern,43865,22770,250,6,4.602734284599097,6.5614340241531375,11.00974368347088,142.55513393653672,0.25029884430515814,False,998806050,65536000
PIT_01_10211_02.tiff,PIT_01,10211,GOOD,0,Normal segmentation pattern,55828,42901,3428,6,33.5059702305324,37.51986351563804,71.77793072632652,111.9796360394542,1.4312692075972764,False,2395077028,898629632
PIT_01_00037_01.tiff,PIT_01,00037,GOOD,0,Normal segmentation pattern,27914,18484,357,2,15.184925518677742,18.138029506244465,78.87162725989153,119.44760271582729,0.6919109156129633,False,515962376,93585408
PIT_01_08429_01.tiff,PIT_01,08429,GOOD,0,Normal segmentation pattern,25920,17671,299,6,13.675144365358321,17.112560091829327,23.448788068055983,125.13622989735025,0.6527923619014483,False,458032320,78381056
PIT_01_00498_01.tiff,PIT_01,00498,GOOD,0,Normal segmentation pattern,25920,16363,471,2,24.98360121412129,29.111387253537224,47.82652191446677,116.52198177532075,1.1105112935461894,False,424128960,123469824
PIT_01_09955_02.tiff,PIT_01,09955,GOOD,0,Normal segmentation pattern,45858,39579,2982,6,39.66726347425609,43.06928221440911,83.02302792100782,108.576388795665,1.6429627309573784,False,1815013782,781713408
PIT_01_05184_01.tiff,PIT_01,05184,GOOD,0,Normal segmentation pattern,29907,24797,345,4,9.609224212269796,12.195146568266534,27.591041497235754,126.91083378713168,0.4652079226786245,False,741603879,90439680
PIT_01_04738_01.tiff,PIT_01,04738,GOOD,0,Normal segmentation pattern,21932,20968,314,6,13.516097095194102,17.89922902067039,23.913552289157362,132.42897631324945,0.6828014000194699,False,459870176,82313216
PIT_01_03896_01.tiff,PIT_01,03896,GOOD,0,Normal segmentation pattern,29907,20611,467,6,15.857122810987539,19.860258113852748,30.165584860623447,125.24502931951437,0.757608723215208,False,616413177,122421248
PIT_01_00991_01.tiff,PIT_01,00991,GOOD,0,Normal segmentation pattern,23926,19240,380,5,17.021663013105375,21.63955633821052,39.38361033665305,127.12950739037497,0.8254835639270982,False,460336240,99614720
PIT_01_06083_01.tiff,PIT_01,06083,GOOD,0,Normal segmentation pattern,29907,14950,260,2,12.10530548826222,15.244010054356913,54.2919427035404,125.92833835658344,0.5815128347151532,False,447109650,68157440
PIT_01_02169_01.tiff,PIT_01,02169,GOOD,0,Normal segmentation pattern,27914,17668,401,2,17.382531174658528,21.314484319046553,76.10495310080191,122.62014147928181,0.8130830505007384,False,493184552,105119744
PIT_01_09979_01.tiff,PIT_01,09979,GOOD,0,Normal segmentation pattern,51840,39878,2952,9,32.113951651688886,37.4332826231116,74.95118870270375,116.56392532789708,1.4279664086575163,False,2067275520,773849088
PIT_01_07475_01.tiff,PIT_01,07475,GOOD,0,Normal segmentation pattern,29907,24550,297,2,7.896640073024748,10.604056281192676,53.6299025281155,134.28567318670855,0.40451264500399303,False,734216850,77856768
PIT_01_03130_01.tiff,PIT_01,03130,GOOD,0,Normal segmentation pattern,29907,22828,417,6,12.496993043952285,16.011619549603246,29.149175011896144,128.1237774022112,0.6107948131409929,False,682716996,109314048
PIT_01_05822_01.tiff,PIT_01,05822,GOOD,0,Normal segmentation pattern,29907,19788,372,3,12.947206196361202,16.478137005391872,49.494825712285405,127.27175852056047,0.628591041770625,False,591799716,97517568
PIT_02_00321_01.tiff,PIT_02,00321,GOOD,0,Normal segmentation pattern,172409,73252,1520,7,2.570926867797067,3.1550343380330115,12.345578328029848,122.71972328549525,0.12035500862247511,False,12629304068,398458880
PIT_01_10077_01.tiff,PIT_01,10077,GOOD,0,Normal segmentation pattern,29907,25122,1020,4,31.38078133767901,35.588774368602536,63.9443637162527,113.40945907510269,1.3576040027085317,False,751323654,267386880
PIT_01_08920_01.tiff,PIT_01,08920,GOOD,0,Normal segmentation pattern,27914,14060,256,6,13.255736910288674,17.09907008632794,22.586130984915975,128.9937345773376,0.6522777590304544,False,392470840,67108864
PIT_01_07290_01.tiff,PIT_01,07290,GOOD,0,Normal segmentation pattern,65797,32192,530,6,4.925818977611148,6.559364121666947,31.700337201603062,133.16291466415217,0.2502198837916163,False,2118137024,138936320
PIT_01_04240_01.tiff,PIT_01,04240,GOOD,0,Normal segmentation pattern,25920,10702,154,2,11.243550552164013,14.553273762144379,21.263901073642632,129.43663742716356,0.5551633362634422,False,277395840,40370176
PIT_01_01516_01.tiff,PIT_01,01516,GOOD,0,Normal segmentation pattern,25920,22841,686,7,24.709250857781733,30.374834943228034,51.13283350791651,122.92899982300365,1.1587079980174269,False,592038720,179830784
PIT_01_02918_01.tiff,PIT_01,02918,GOOD,0,Normal segmentation pattern,21932,19903,157,3,6.2183380843378915,9.428504097508334,19.324962618031762,151.62417947740533,0.35966888799699154,False,436512596,41156608
PIT_01_08151_01.tiff,PIT_01,08151,GOOD,0,Normal segmentation pattern,33895,20020,618,6,19.89254837211763,23.874192189282912,37.96119458060747,120.01575536066636,0.9107281566346325,False,678577900,162004992
PIT_01_05219_01.tiff,PIT_01,05219,GOOD,0,Normal segmentation pattern,37883,26566,1321,9,28.14155708210023,34.40901235969867,64.99521545005746,122.27117447451026,1.3125996536139937,False,1006399778,346292224
PIT_01_05053_01.tiff,PIT_01,05053,GOOD,0,Normal segmentation pattern,43865,20801,162,3,3.0282830892448533,4.654280879237469,17.7922635691222,153.6937182579612,0.1775467254347789,False,912435865,42467328
PIT_01_03941_01.tiff,PIT_01,03941,GOOD,0,Normal segmentation pattern,21932,21466,597,3,29.361509518447704,33.24182744938282,44.112119868261566,113.21566225502518,1.268075082755387,False,470792312,156499968
PIT_01_07874_01.tiff,PIT_01,07874,GOOD,0,Normal segmentation pattern,47852,24232,757,14,13.558223367308914,17.113799793227315,23.091928902495027,126.22450102490177,0.6528396527567792,False,1159549664,198443008
PIT_01_04630_01.tiff,PIT_01,04630,GOOD,0,Normal segmentation pattern,51840,28560,1749,6,28.271781021436354,30.967527751841477,47.75103420998029,109.53511463731678,1.1813174343811599,False,1480550400,458489856
PIT_01_01166_01.tiff,PIT_01,01166,GOOD,0,Normal segmentation pattern,31901,10598,310,2,20.555162730725733,24.03662032375485,49.544803876074454,116.93714439839997,0.9169242982389393,False,338086798,81264640
PIT_01_09578_01.tiff,PIT_01,09578,GOOD,0,Normal segmentation pattern,29907,16677,416,10,16.903349394736484,21.864647148780797,34.051591193317705,129.35097440267788,0.8340700969230956,False,498759039,109051904
